Time,Iso_tot,Iso_ice,Iso_do,Tsurf,Tdo,Ice_eas,Ice_nam,Ice_tot,Sealevel_Uncorrected,Sealevel_Corrected
2631,0.0934,0.0495,0.0439,0.0628,-0.191,5.6035,0.883,7.4526,-7.4526,-5.9938
2631.1,0.0989,0.051,0.0479,0.0341,-0.2083,5.7405,0.9245,7.6616,-7.6616,-6.2028
2631.2,0.1046,0.0526,0.052,0.016,-0.2261,5.8834,0.9873,7.8766,-7.8766,-6.4178
2631.3,0.1102,0.054,0.0562,-0.0238,-0.2443,6.0425,1.0394,8.1194,-8.1194,-6.6606
2631.4,0.1161,0.0557,0.0604,-0.056,-0.2628,6.1739,1.0846,8.3226,-8.3226,-6.8638
2631.5,0.1218,0.057,0.0648,-0.1033,-0.2815,6.3218,1.1395,8.5558,-8.5558,-7.097
2631.6,0.1278,0.0587,0.0691,-0.1331,-0.3003,6.4666,1.173,8.7608,-8.7608,-7.302
2631.7,0.1337,0.0603,0.0734,-0.1764,-0.3192,6.6306,1.2269,9.0114,-9.0114,-7.5526
2631.8,0.1397,0.0619,0.0778,-0.2256,-0.3381,6.785,1.2816,9.2518,-9.2518,-7.793
2631.9,0.1455,0.0635,0.082,-0.2922,-0.3566,6.9202,1.3524,9.4888,-9.4888,-8.03
2632,0.1514,0.0652,0.0862,-0.3599,-0.3749,7.0565,1.4226,9.7262,-9.7262,-8.2674
2632.1,0.1572,0.0669,0.0903,-0.4287,-0.3928,7.1951,1.5002,9.9748,-9.9748,-8.516
2632.2,0.1628,0.0685,0.0943,-0.5082,-0.4101,7.3269,1.581,10.219,-10.219,-8.7602
2632.3,0.1683,0.0701,0.0982,-0.586,-0.4269,7.4449,1.6714,10.459,-10.459,-9.0002
2632.4,0.1738,0.0719,0.1019,-0.6543,-0.4431,7.5598,1.7586,10.691,-10.691,-9.2322
2632.5,0.1789,0.0735,0.1054,-0.7439,-0.4585,7.6739,1.8715,10.952,-10.952,-9.4932
2632.6,0.1837,0.0749,0.1088,-0.8407,-0.473,7.7819,1.9627,11.182,-11.182,-9.7232
2632.7,0.1882,0.0763,0.1119,-0.9493,-0.4865,7.8536,2.066,11.383,-11.383,-9.9242
2632.8,0.1928,0.078,0.1148,-1.0248,-0.499,7.9376,2.1384,11.563,-11.563,-10.1042
2632.9,0.1968,0.0794,0.1174,-1.1332,-0.5105,8.0389,2.2556,11.814,-11.814,-10.3552
2633,0.2005,0.0807,0.1198,-1.2435,-0.521,8.1315,2.3345,12.011,-12.011,-10.5522
2633.1,0.2038,0.0818,0.122,-1.3691,-0.5303,8.1988,2.4171,12.184,-12.184,-10.7252
2633.2,0.2069,0.0831,0.1238,-1.4837,-0.5384,8.2651,2.4906,12.344,-12.344,-10.8852
2633.3,0.2096,0.0842,0.1254,-1.6071,-0.5453,8.3337,2.5685,12.513,-12.513,-11.0542
2633.4,0.2119,0.0852,0.1267,-1.7414,-0.551,8.3902,2.6394,12.659,-12.659,-11.2002
2633.5,0.2139,0.0861,0.1278,-1.86,-0.5554,8.447,2.6902,12.783,-12.783,-11.3242
2633.6,0.2156,0.0871,0.1285,-1.9986,-0.5587,8.5015,2.7575,12.923,-12.923,-11.4642
2633.7,0.2171,0.0881,0.129,-2.1095,-0.561,8.548,2.8061,13.033,-13.033,-11.5742
2633.8,0.2183,0.089,0.1293,-2.2281,-0.5623,8.6082,2.8668,13.171,-13.171,-11.7122
2633.9,0.2189,0.0895,0.1294,-2.3574,-0.5627,8.6431,2.9286,13.283,-13.283,-11.8242
2634,0.2197,0.0904,0.1293,-2.46,-0.5624,8.672,2.9649,13.358,-13.358,-11.8992
2634.1,0.2202,0.0911,0.1291,-2.5589,-0.5614,8.7185,3.0127,13.466,-13.466,-12.0072
2634.2,0.2204,0.0916,0.1288,-2.6562,-0.5598,8.7607,3.0529,13.561,-13.561,-12.1022
2634.3,0.2203,0.0921,0.1282,-2.7603,-0.5575,8.7859,3.091,13.634,-13.634,-12.1752
2634.4,0.2203,0.0927,0.1276,-2.8279,-0.5549,8.8172,3.1106,13.692,-13.692,-12.2332
2634.5,0.22,0.0931,0.1269,-2.9108,-0.5519,8.8441,3.1528,13.772,-13.772,-12.3132
2634.6,0.22,0.0938,0.1262,-2.9523,-0.5488,8.8655,3.1766,13.824,-13.824,-12.3652
2634.7,0.2197,0.0942,0.1255,-3.0108,-0.5455,8.9043,3.2252,13.924,-13.924,-12.4652
2634.8,0.2194,0.0947,0.1247,-3.0516,-0.5422,8.9163,3.2535,13.97,-13.97,-12.5112
2634.9,0.2192,0.0952,0.124,-3.0744,-0.5391,8.9395,3.284,14.032,-14.032,-12.5732
2635,0.2188,0.0954,0.1234,-3.1052,-0.5363,8.9677,3.3187,14.105,-14.105,-12.6462
2635.1,0.2188,0.096,0.1228,-3.106,-0.534,8.9849,3.3391,14.148,-14.148,-12.6892
2635.2,0.2188,0.0964,0.1224,-3.1113,-0.5322,9.0143,3.3688,14.216,-14.216,-12.7572
2635.3,0.2189,0.0968,0.1221,-3.1053,-0.5308,9.039,3.3963,14.276,-14.276,-12.8172
2635.4,0.2194,0.0975,0.1219,-3.0776,-0.5301,9.0634,3.4286,14.341,-14.341,-12.8822
2635.5,0.2199,0.098,0.1219,-3.0527,-0.53,9.0946,3.4719,14.427,-14.427,-12.9682
2635.6,0.2206,0.0986,0.122,-3.0229,-0.5304,9.1174,3.5218,14.51,-14.51,-13.0512
2635.7,0.2216,0.0994,0.1222,-2.9702,-0.5315,9.1451,3.5637,14.59,-14.59,-13.1312
2635.8,0.2229,0.1002,0.1227,-2.9107,-0.5334,9.1993,3.6163,14.713,-14.713,-13.2542
2635.9,0.2243,0.1011,0.1232,-2.8575,-0.5358,9.2492,3.6682,14.83,-14.83,-13.3712
2636,0.2258,0.1018,0.124,-2.8167,-0.539,9.2985,3.7243,14.951,-14.951,-13.4922
2636.1,0.2277,0.1028,0.1249,-2.7573,-0.5429,9.3454,3.7806,15.07,-15.07,-13.6112
2636.2,0.2299,0.104,0.1259,-2.7038,-0.5476,9.4132,3.8506,15.229,-15.229,-13.7702
2636.3,0.2324,0.1052,0.1272,-2.6423,-0.5531,9.4686,3.9303,15.384,-15.384,-13.9252
2636.4,0.2352,0.1065,0.1287,-2.5908,-0.5594,9.5406,4.0203,15.57,-15.57,-14.1112
2636.5,0.2383,0.108,0.1303,-2.5282,-0.5665,9.6184,4.1133,15.767,-15.767,-14.3082
2636.6,0.2415,0.1094,0.1321,-2.4849,-0.5742,9.6919,4.2287,15.984,-15.984,-14.5252
2636.7,0.2448,0.1108,0.134,-2.4553,-0.5824,9.7693,4.3304,16.19,-16.19,-14.7312
2636.8,0.2484,0.1124,0.136,-2.4329,-0.5913,9.8504,4.4238,16.391,-16.391,-14.9322
2636.9,0.252,0.1139,0.1381,-2.4145,-0.6006,9.9207,4.537,16.602,-16.602,-15.1432
2637,0.2559,0.1155,0.1404,-2.4071,-0.6105,9.9871,4.6512,16.809,-16.809,-15.3502
2637.1,0.2599,0.1171,0.1428,-2.4111,-0.621,10.058,4.7723,17.03,-17.03,-15.5712
2637.2,0.2641,0.1187,0.1454,-2.4157,-0.632,10.135,4.8974,17.263,-17.263,-15.8042
2637.3,0.2686,0.1205,0.1481,-2.4133,-0.6438,10.202,5.0298,17.492,-17.492,-16.0332
2637.4,0.2731,0.1222,0.1509,-2.4383,-0.656,10.291,5.1726,17.759,-17.759,-16.3002
2637.5,0.2778,0.124,0.1538,-2.4642,-0.6685,10.368,5.2977,17.991,-17.991,-16.5322
2637.6,0.2827,0.126,0.1567,-2.4811,-0.6815,10.438,5.4482,18.244,-18.244,-16.7852
2637.7,0.2876,0.1278,0.1598,-2.5209,-0.6946,10.518,5.6026,18.514,-18.514,-17.0552
2637.8,0.2927,0.1299,0.1628,-2.5575,-0.7078,10.604,5.753,18.785,-18.785,-17.3262
2637.9,0.2978,0.132,0.1658,-2.6083,-0.7209,10.679,5.9247,19.069,-19.069,-17.6102
2638,0.3025,0.1337,0.1688,-2.6932,-0.7339,10.746,6.0947,19.342,-19.342,-17.8832
2638.1,0.3076,0.1358,0.1718,-2.7614,-0.7469,10.815,6.2389,19.587,-19.587,-18.1282
2638.2,0.3128,0.138,0.1748,-2.8272,-0.7598,10.887,6.4126,19.87,-19.87,-18.4112
2638.3,0.318,0.1403,0.1777,-2.9016,-0.7727,11.003,6.5738,20.188,-20.188,-18.7292
2638.4,0.3232,0.1426,0.1806,-2.9736,-0.7853,11.092,6.7474,20.491,-20.491,-19.0322
2638.5,0.3287,0.1452,0.1835,-3.0336,-0.7976,11.201,6.9204,20.815,-20.815,-19.3562
2638.6,0.3343,0.148,0.1863,-3.0834,-0.8098,11.331,7.1151,21.188,-21.188,-19.7292
2638.7,0.3399,0.1509,0.189,-3.142,-0.8218,11.482,7.3109,21.587,-21.587,-20.1282
2638.8,0.3455,0.1538,0.1917,-3.1886,-0.8334,11.635,7.5015,21.982,-21.982,-20.5232
2638.9,0.3514,0.1571,0.1943,-3.2266,-0.8447,11.796,7.702,22.398,-22.398,-20.9392
2639,0.3569,0.1601,0.1968,-3.2959,-0.8555,11.97,7.9274,22.857,-22.857,-21.3982
2639.1,0.3627,0.1635,0.1992,-3.3338,-0.8662,12.118,8.1476,23.28,-23.28,-21.8212
2639.2,0.368,0.1664,0.2016,-3.4133,-0.8766,12.275,8.3904,23.741,-23.741,-22.2822
2639.3,0.3736,0.1697,0.2039,-3.4693,-0.8865,12.406,8.6108,24.144,-24.144,-22.6852
2639.4,0.3791,0.173,0.2061,-3.5296,-0.896,12.548,8.859,24.594,-24.594,-23.1352
2639.5,0.3845,0.1763,0.2082,-3.5906,-0.9052,12.694,9.1172,25.058,-25.058,-23.5992
2639.6,0.39,0.1797,0.2103,-3.6449,-0.9142,12.826,9.4,25.535,-25.535,-24.0762
2639.7,0.3955,0.1832,0.2123,-3.6924,-0.923,12.97,9.6773,26.02,-26.02,-24.5612
2639.8,0.4008,0.1866,0.2142,-3.7599,-0.9313,13.113,9.9584,26.507,-26.507,-25.0482
2639.9,0.4061,0.1901,0.216,-3.8079,-0.9392,13.245,10.231,26.974,-26.974,-25.5152
2640,0.4108,0.193,0.2178,-3.8948,-0.9469,13.376,10.518,27.454,-27.454,-25.9952
2640.1,0.4153,0.1958,0.2195,-3.9901,-0.9543,13.488,10.763,27.864,-27.864,-26.4052
2640.2,0.4198,0.1987,0.2211,-4.0689,-0.9614,13.583,11.001,28.247,-28.247,-26.7882
2640.3,0.4238,0.2012,0.2226,-4.1779,-0.9679,13.676,11.231,28.618,-28.618,-27.1592
2640.4,0.4279,0.2038,0.2241,-4.2639,-0.9741,13.746,11.444,28.944,-28.944,-27.4852
2640.5,0.4317,0.2063,0.2254,-4.3493,-0.98,13.813,11.674,29.285,-29.285,-27.8262
2640.6,0.4356,0.2089,0.2267,-4.4214,-0.9854,13.888,11.881,29.61,-29.61,-28.1512
2640.7,0.4393,0.2114,0.2279,-4.4864,-0.9907,13.957,12.104,29.945,-29.945,-28.4862
2640.8,0.443,0.2139,0.2291,-4.5417,-0.9959,14.016,12.329,30.272,-30.272,-28.8132
2640.9,0.4468,0.2166,0.2302,-4.5757,-1.0009,14.097,12.54,30.608,-30.608,-29.1492
2641,0.4501,0.2187,0.2314,-4.6406,-1.006,14.175,12.775,30.968,-30.968,-29.5092
2641.1,0.4531,0.2206,0.2325,-4.7096,-1.011,14.227,12.954,31.233,-31.233,-29.7742
2641.2,0.4562,0.2225,0.2337,-4.7684,-1.0161,14.263,13.13,31.478,-31.478,-30.0192
2641.3,0.4593,0.2244,0.2349,-4.8297,-1.0214,14.295,13.307,31.718,-31.718,-30.2592
2641.4,0.4625,0.2263,0.2362,-4.8633,-1.0272,14.326,13.492,31.966,-31.966,-30.5072
2641.5,0.4657,0.228,0.2377,-4.886,-1.0333,14.346,13.687,32.213,-32.213,-30.7542
2641.6,0.4689,0.2297,0.2392,-4.9076,-1.04,14.366,13.884,32.463,-32.463,-31.0042
2641.7,0.472,0.2311,0.2409,-4.9406,-1.0472,14.375,14.068,32.684,-32.684,-31.2252
2641.8,0.4756,0.2329,0.2427,-4.9305,-1.0551,14.371,14.242,32.88,-32.88,-31.4212
2641.9,0.4793,0.2346,0.2447,-4.9183,-1.0638,14.41,14.411,33.12,-33.12,-31.6612
2642,0.4828,0.2359,0.2469,-4.9191,-1.0734,14.437,14.581,33.346,-33.346,-31.8872
2642.1,0.4862,0.2369,0.2493,-4.9397,-1.0839,14.455,14.71,33.514,-33.514,-32.0552
2642.2,0.4896,0.2377,0.2519,-4.9648,-1.0952,14.445,14.828,33.64,-33.64,-32.1812
2642.3,0.4935,0.2388,0.2547,-4.9609,-1.1074,14.44,14.931,33.751,-33.751,-32.2922
2642.4,0.4976,0.2399,0.2577,-4.9566,-1.1206,14.443,15.057,33.9,-33.9,-32.4412
2642.5,0.5015,0.2405,0.261,-4.9716,-1.1347,14.453,15.176,34.048,-34.048,-32.5892
2642.6,0.5056,0.2412,0.2644,-4.9889,-1.1495,14.428,15.277,34.136,-34.136,-32.6772
2642.7,0.5098,0.2418,0.268,-5.01,-1.1651,14.41,15.371,34.223,-34.223,-32.7642
2642.8,0.5143,0.2425,0.2718,-5.0053,-1.1816,14.368,15.479,34.3,-34.3,-32.8412
2642.9,0.5191,0.2434,0.2757,-4.9994,-1.1988,14.336,15.596,34.397,-34.397,-32.9382
2643,0.5231,0.2433,0.2798,-5.0532,-1.2165,14.301,15.711,34.489,-34.489,-33.0302
2643.1,0.5274,0.2434,0.284,-5.0884,-1.235,14.232,15.755,34.461,-34.461,-33.0022
2643.2,0.5315,0.2431,0.2884,-5.1343,-1.254,14.17,15.801,34.443,-34.443,-32.9842
2643.3,0.5359,0.2429,0.293,-5.1624,-1.2738,14.108,15.826,34.399,-34.399,-32.9402
2643.4,0.5402,0.2426,0.2976,-5.1987,-1.2941,14.045,15.846,34.35,-34.35,-32.8912
2643.5,0.5446,0.2422,0.3024,-5.2229,-1.3149,13.976,15.855,34.281,-34.281,-32.8222
2643.6,0.549,0.2417,0.3073,-5.2424,-1.336,13.904,15.853,34.196,-34.196,-32.7372
2643.7,0.5531,0.2409,0.3122,-5.2814,-1.3574,13.83,15.844,34.1,-34.1,-32.6412
2643.8,0.5572,0.2401,0.3171,-5.3183,-1.3789,13.747,15.803,33.958,-33.958,-32.4992
2643.9,0.5615,0.2394,0.3221,-5.3232,-1.4006,13.665,15.749,33.8,-33.8,-32.3412
2644,0.5649,0.2379,0.327,-5.3983,-1.4219,13.585,15.718,33.673,-33.673,-32.2142
2644.1,0.5684,0.2365,0.3319,-5.4584,-1.4431,13.464,15.617,33.418,-33.418,-31.9592
2644.2,0.5714,0.2347,0.3367,-5.5412,-1.4638,13.347,15.518,33.17,-33.17,-31.7112
2644.3,0.5741,0.2328,0.3413,-5.6297,-1.484,13.219,15.389,32.875,-32.875,-31.4162
2644.4,0.5766,0.2308,0.3458,-5.7236,-1.5035,13.081,15.252,32.558,-32.558,-31.0992
2644.5,0.5791,0.2289,0.3502,-5.806,-1.5225,12.929,15.121,32.232,-32.232,-30.7732
2644.6,0.581,0.2267,0.3543,-5.9152,-1.5405,12.776,14.997,31.914,-31.914,-30.4552
2644.7,0.5826,0.2243,0.3583,-6.0208,-1.5577,12.619,14.839,31.553,-31.553,-30.0942
2644.8,0.5842,0.2222,0.362,-6.1144,-1.5741,12.449,14.687,31.182,-31.182,-29.7232
2644.9,0.5852,0.2196,0.3656,-6.2262,-1.5895,12.289,14.538,30.827,-30.827,-29.3682
2645,0.5855,0.2167,0.3688,-6.3611,-1.6036,12.12,14.365,30.433,-30.433,-28.9742
2645.1,0.5854,0.2136,0.3718,-6.5114,-1.6165,11.925,14.158,29.971,-29.971,-28.5122
2645.2,0.585,0.2106,0.3744,-6.6505,-1.6279,11.72,13.946,29.492,-29.492,-28.0332
2645.3,0.5841,0.2074,0.3767,-6.7964,-1.6379,11.519,13.733,29.016,-29.016,-27.5572
2645.4,0.5829,0.2042,0.3787,-6.9396,-1.6465,11.313,13.526,28.539,-28.539,-27.0802
2645.5,0.5813,0.2009,0.3804,-7.0825,-1.6538,11.1,13.308,28.044,-28.044,-26.5852
2645.6,0.5794,0.1977,0.3817,-7.2125,-1.6598,10.887,13.092,27.551,-27.551,-26.0922
2645.7,0.577,0.1942,0.3828,-7.3527,-1.6644,10.667,12.873,27.046,-27.046,-25.5872
2645.8,0.5743,0.1907,0.3836,-7.4727,-1.6677,10.453,12.645,26.539,-26.539,-25.0802
2645.9,0.5714,0.1873,0.3841,-7.5785,-1.6698,10.237,12.415,26.026,-26.026,-24.5672
2646,0.5676,0.1834,0.3842,-7.7185,-1.6704,10.013,12.2,25.52,-25.52,-24.0612
2646.1,0.5633,0.1793,0.384,-7.8561,-1.6694,9.7731,11.951,24.958,-24.958,-23.4992
2646.2,0.5586,0.1752,0.3834,-7.9909,-1.6669,9.518,11.695,24.37,-24.37,-22.9112
2646.3,0.5534,0.1709,0.3825,-8.1259,-1.663,9.2519,11.438,23.768,-23.768,-22.3092
2646.4,0.5479,0.1666,0.3813,-8.2383,-1.6578,8.9785,11.184,23.162,-23.162,-21.7032
2646.5,0.5421,0.1623,0.3798,-8.3443,-1.6514,8.6979,10.934,22.552,-22.552,-21.0932
2646.6,0.5361,0.158,0.3781,-8.4174,-1.6441,8.413,10.69,21.943,-21.943,-20.4842
2646.7,0.5297,0.1535,0.3762,-8.4843,-1.6358,8.1354,10.451,21.35,-21.35,-19.8912
2646.8,0.5231,0.149,0.3741,-8.5444,-1.6265,7.8564,10.202,20.743,-20.743,-19.2842
2646.9,0.5165,0.1447,0.3718,-8.5717,-1.6166,7.5787,9.9517,20.135,-20.135,-18.6762
2647,0.5093,0.14,0.3693,-8.6054,-1.6057,7.2985,9.7158,19.542,-19.542,-18.0832
2647.1,0.502,0.1354,0.3666,-8.6359,-1.594,7.0163,9.4564,18.919,-18.919,-17.4602
2647.2,0.4945,0.1307,0.3638,-8.6453,-1.5816,6.7366,9.1951,18.297,-18.297,-16.8382
2647.3,0.4869,0.1261,0.3608,-8.6547,-1.5685,6.4568,8.941,17.683,-17.683,-16.2242
2647.4,0.4791,0.1215,0.3576,-8.6516,-1.5549,6.1858,8.6808,17.072,-17.072,-15.6132
2647.5,0.4712,0.1168,0.3544,-8.6514,-1.5407,5.9121,8.4204,16.458,-16.458,-14.9992
2647.6,0.4634,0.1124,0.351,-8.6254,-1.5262,5.6429,8.1648,15.854,-15.854,-14.3952
2647.7,0.4555,0.1079,0.3476,-8.5995,-1.5114,5.3811,7.9166,15.268,-15.268,-13.8092
2647.8,0.4474,0.1033,0.3441,-8.5733,-1.4961,5.1172,7.6661,14.676,-14.676,-13.2172
2647.9,0.4395,0.0989,0.3406,-8.5268,-1.4808,4.8496,7.4129,14.077,-14.077,-12.6182
2648,0.4315,0.0945,0.337,-8.4887,-1.465,4.5902,7.1697,13.499,-13.499,-12.0402
2648.1,0.4237,0.0904,0.3333,-8.4328,-1.449,4.3361,6.9237,12.924,-12.924,-11.4652
2648.2,0.4159,0.0863,0.3296,-8.3676,-1.4329,4.09,6.6859,12.368,-12.368,-10.9092
2648.3,0.4083,0.0825,0.3258,-8.2973,-1.4165,3.8379,6.4661,11.825,-11.825,-10.3662
2648.4,0.4006,0.0786,0.322,-8.2358,-1.3999,3.6023,6.2516,11.307,-11.307,-9.8482
2648.5,0.393,0.0749,0.3181,-8.1642,-1.3832,3.3745,6.0383,10.8,-10.8,-9.3412
2648.6,0.3853,0.0711,0.3142,-8.1133,-1.366,3.1537,5.8135,10.288,-10.288,-8.8292
2648.7,0.3778,0.0676,0.3102,-8.0435,-1.3487,2.9401,5.5872,9.7816,-9.7816,-8.3228
2648.8,0.3704,0.0642,0.3062,-7.9746,-1.3312,2.7325,5.3795,9.3041,-9.3041,-7.8453
2648.9,0.3633,0.0612,0.3021,-7.8937,-1.3136,2.5448,5.1637,8.8401,-8.8401,-7.3813
2649,0.3563,0.0582,0.2981,-7.7991,-1.2959,2.3677,4.9653,8.4082,-8.4082,-6.9494
2649.1,0.3494,0.0554,0.294,-7.7081,-1.2781,2.199,4.7902,8.0128,-8.0128,-6.554
2649.2,0.3426,0.0528,0.2898,-7.621,-1.2601,2.0508,4.6065,7.6311,-7.6311,-6.1723
2649.3,0.3358,0.0501,0.2857,-7.5355,-1.242,1.9029,4.4285,7.2565,-7.2565,-5.7977
2649.4,0.3289,0.0475,0.2814,-7.4637,-1.2236,1.7684,4.2552,6.9024,-6.9024,-5.4436
2649.5,0.3222,0.045,0.2772,-7.3867,-1.205,1.6347,4.0805,6.5478,-6.5478,-5.089
2649.6,0.3155,0.0427,0.2728,-7.314,-1.1862,1.51,3.9191,6.2188,-6.2188,-4.76
2649.7,0.3089,0.0404,0.2685,-7.2379,-1.1674,1.3894,3.7625,5.9,-5.9,-4.4412
2649.8,0.3024,0.0383,0.2641,-7.1625,-1.1484,1.2786,3.6185,5.607,-5.607,-4.1482
2649.9,0.2961,0.0363,0.2598,-7.075,-1.1295,1.1694,3.484,5.3267,-5.3267,-3.8679
2650,0.29,0.0345,0.2555,-6.9772,-1.1108,1.0696,3.3551,5.0637,-5.0637,-3.6049
2650.1,0.284,0.0328,0.2512,-6.8849,-1.0922,0.9825,3.2508,4.8436,-4.8436,-3.3848
2650.2,0.2782,0.0312,0.247,-6.7843,-1.074,0.9035,3.1397,4.6249,-4.6249,-3.1661
2650.3,0.2725,0.0296,0.2429,-6.6898,-1.0559,0.8286,3.0382,4.4221,-4.4221,-2.9633
2650.4,0.2667,0.0279,0.2388,-6.6083,-1.0381,0.7547,2.9287,4.2112,-4.2112,-2.7524
2650.5,0.261,0.0263,0.2347,-6.527,-1.0205,0.6805,2.8156,3.9958,-3.9958,-2.537
2650.6,0.2554,0.0246,0.2308,-6.4469,-1.0033,0.609,2.7001,3.7808,-3.7808,-2.322
2650.7,0.2499,0.023,0.2269,-6.3694,-0.9864,0.5446,2.5774,3.5656,-3.5656,-2.1068
2650.8,0.2446,0.0215,0.2231,-6.2903,-0.97,0.4797,2.4627,3.359,-3.359,-1.9002
2650.9,0.2393,0.0199,0.2194,-6.2235,-0.9539,0.4231,2.3328,3.1445,-3.1445,-1.6857
2651,0.2345,0.0187,0.2158,-6.1268,-0.9382,0.3676,2.1969,2.9244,-2.9244,-1.4656
2651.1,0.2298,0.0175,0.2123,-6.035,-0.9231,0.3308,2.0895,2.7587,-2.7587,-1.2999
2651.2,0.2254,0.0164,0.209,-5.9416,-0.9085,0.2902,1.9874,2.5946,-2.5946,-1.1358
2651.3,0.2211,0.0154,0.2057,-5.8459,-0.8944,0.2565,1.889,2.4426,-2.4426,-0.9838
2651.4,0.2171,0.0145,0.2026,-5.7483,-0.8809,0.2215,1.7937,2.2928,-2.2928,-0.834
2651.5,0.2133,0.0137,0.1996,-5.6448,-0.868,0.1891,1.7075,2.1564,-2.1564,-0.6976
2651.6,0.2097,0.0129,0.1968,-5.5457,-0.8557,0.1586,1.6343,2.0371,-2.0371,-0.5783
2651.7,0.2063,0.0122,0.1941,-5.4426,-0.844,0.1295,1.5598,1.918,-1.918,-0.4592
2651.8,0.203,0.0115,0.1915,-5.3458,-0.8328,0.1011,1.4904,1.8055,-1.8055,-0.3467
2651.9,0.1999,0.0108,0.1891,-5.2546,-0.8222,0.0738,1.4274,1.7016,-1.7016,-0.2428
2652,0.1971,0.0103,0.1868,-5.147,-0.812,0.0489,1.3557,1.5905,-1.5905,-0.1317
2652.1,0.1944,0.0099,0.1845,-5.0385,-0.8024,0.0365,1.3055,1.5186,-1.5186,-0.0598
2652.2,0.1919,0.0094999,0.1824,-4.9263,-0.7932,0.0262,1.2626,1.4574,-1.4574,0.0014
2652.3,0.1894,0.0089999,0.1804,-4.819,-0.7844,0.0183,1.2177,1.3968,-1.3968,0.062
2652.4,0.1872,0.0087,0.1785,-4.7026,-0.776,0.0115,1.1722,1.3364,-1.3364,0.1224
2652.5,0.1849,0.0083,0.1766,-4.5976,-0.7678,0.0069,1.128,1.2805,-1.2805,0.1783
2652.6,0.1827,0.0080001,0.1747,-4.4977,-0.7597,0.0039,1.079,1.2206,-1.2206,0.2382
2652.7,0.1804,0.0076001,0.1728,-4.4043,-0.7515,0.002,1.0272,1.1589,-1.1589,0.2999
2652.8,0.1781,0.0072,0.1709,-4.3149,-0.7432,0.001,0.976,1.0989,-1.0989,0.3599
2652.9,0.1757,0.0067001,0.169,-4.2423,-0.7346,0.0004,0.9227,1.0369,-1.0369,0.4219
2653,0.1732,0.0063001,0.1669,-4.1724,-0.7257,0,0.8522,0.9553,-0.9553,0.5035
2653.1,0.1707,0.006,0.1647,-4.1016,-0.7163,0,0.793,0.8872,-0.8872,0.5716
2653.2,0.168,0.0054999,0.1625,-4.0426,-0.7064,0,0.7392,0.8254,-0.8254,0.6334
2653.3,0.1652,0.0051999,0.16,-3.9843,-0.6958,0,0.6839,0.7617,-0.7617,0.6971
2653.4,0.1623,0.0048,0.1575,-3.9318,-0.6847,0,0.6346,0.7051,-0.7051,0.7537
2653.5,0.1591,0.0044,0.1547,-3.8932,-0.6727,0,0.5822,0.6448,-0.6448,0.814
2653.6,0.1557,0.0039999,0.1517,-3.8662,-0.6598,0,0.5244,0.5783,-0.5783,0.8805
2653.7,0.152,0.0035001,0.1485,-3.8387,-0.6459,0,0.4586,0.5027,-0.5027,0.9561
2653.8,0.1481,0.0030001,0.1451,-3.8241,-0.6309,0,0.3864,0.4197,-0.4197,1.0391
2653.9,0.1441,0.0027001,0.1414,-3.8046,-0.6147,0,0.3185,0.3415,-0.3415,1.1173
2654,0.1398,0.0024,0.1374,-3.7835,-0.5975,0,0.2581,0.2721,-0.2721,1.1867
2654.1,0.1353,0.0021001,0.1332,-3.7675,-0.579,0,0.2168,0.2246,-0.2246,1.2342
2654.2,0.1306,0.0018999,0.1287,-3.7483,-0.5594,0,0.183,0.1858,-0.1858,1.273
2654.3,0.1257,0.0017999,0.1239,-3.7325,-0.5386,0,0.1525,0.1506,-0.1506,1.3082
2654.4,0.1205,0.0017,0.1188,-3.7216,-0.5166,0,0.1302,0.125,-0.125,1.3338
2654.5,0.1151,0.0016001,0.1135,-3.7081,-0.4934,0,0.1138,0.1062,-0.1062,1.3526
2654.6,0.1094,0.0015,0.1079,-3.7005,-0.4691,0,0.0987,0.0888,-0.0888,1.37
2654.7,0.1034,0.0013999,0.102,-3.6884,-0.4436,0,0.0831,0.0709,-0.0709,1.3879
2654.8,0.0973,0.0013,0.096,-3.669,-0.4173,0,0.0672,0.0525,-0.0525,1.4063
2654.9,0.0909,0.0012001,0.0897,-3.6577,-0.39,0,0.052,0.0351,-0.0351,1.4237
2655,0.0844,0.0012001,0.0832,-3.6235,-0.3619,0,0.0389,0.02,-0.02,1.4388
2655.1,0.0777,0.0011001,0.0766,-3.5934,-0.3331,0,0.0354,0.0159,-0.0159,1.4429
2655.2,0.071,0.0011,0.0699,-3.5506,-0.3038,0,0.0314,0.0114,-0.0114,1.4474
2655.3,0.0641,0.0011,0.063,-3.5009,-0.2741,0,0.0268,0.0061,-0.0061,1.4527
2655.4,0.0571,0.00099998,0.0561,-3.4427,-0.2441,0,0.0209,-0.0007,0.0007,1.4595
2655.5,0.0502,0.00099991,0.0492,-3.3613,-0.2141,0,0.0141,-0.0085,0.0085,1.4673
2655.6,0.0432,0.00089994,0.0423,-3.282,-0.1841,0,0.0096,-0.0136,0.0136,1.4724
2655.7,0.0364,0.0009,0.0355,-3.1785,-0.1544,0,0.0059,-0.0179,0.0179,1.4767
2655.8,0.0296,0.00080007,0.0288,-3.0727,-0.125,0,0.0028,-0.0215,0.0215,1.4803
2655.9,0.023,0.00089993,0.0221,-2.9539,-0.0963,0,0.0013,-0.0233,0.0233,1.4821
